"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"FIN","Finland","EPR_V1","Version 1 (1985-2019)","2016","2016","IDX","Index","0","Units",,,2.08333325386047,,
"FIN","Finland","EPR_V1","Version 1 (1985-2019)","2017","2017","IDX","Index","0","Units",,,2,,
"FIN","Finland","EPR_V1","Version 1 (1985-2019)","2018","2018","IDX","Index","0","Units",,,2,,
"FIN","Finland","EPR_V1","Version 1 (1985-2019)","2019","2019","IDX","Index","0","Units",,,2,,
"FRA","France","EPR_V1","Version 1 (1985-2019)","1985","1985","IDX","Index","0","Units",,,2.76587295532226,,
"FRA","France","EPR_V1","Version 1 (1985-2019)","1986","1986","IDX","Index","0","Units",,,2.76587295532226,,
"FRA","France","EPR_V1","Version 1 (1985-2019)","1987","1987","IDX","Index","0","Units",,,2.51587295532226,,
"FRA","France","EPR_V1","Version 1 (1985-2019)","1988","1988","IDX","Index","0","Units",,,2.51587295532226,,
"FRA","France","EPR_V1","Version 1 (1985-2019)","1989","1989","IDX","Index","0","Units",,,2.51587295532226,,
"FRA","France","EPR_V1","Version 1 (1985-2019)","1990","1990","IDX","Index","0","Units",,,2.51587295532226,,
"FRA","France","EPR_V1","Version 1 (1985-2019)","1991","1991","IDX","Index","0","Units",,,2.51587295532226,,
"FRA","France","EPR_V1","Version 1 (1985-2019)","1992","1992","IDX","Index","0","Units",,,2.51587295532226,,
"FRA","France","EPR_V1","Version 1 (1985-2019)","1993","1993","IDX","Index","0","Units",,,2.51587295532226,,
"FRA","France","EPR_V1","Version 1 (1985-2019)","1994","1994","IDX","Index","0","Units",,,2.51587295532226,,
"FRA","France","EPR_V1","Version 1 (1985-2019)","1995","1995","IDX","Index","0","Units",,,2.51587295532226,,
"FRA","France","EPR_V1","Version 1 (1985-2019)","1996","1996","IDX","Index","0","Units",,,2.51587295532226,,
"FRA","France","EPR_V1","Version 1 (1985-2019)","1997","1997","IDX","Index","0","Units",,,2.51587295532226,,
"FRA","France","EPR_V1","Version 1 (1985-2019)","1998","1998","IDX","Index","0","Units",,,2.51587295532226,,
"FRA","France","EPR_V1","Version 1 (1985-2019)","1999","1999","IDX","Index","0","Units",,,2.5793650150299,,
"FRA","France","EPR_V1","Version 1 (1985-2019)","2000","2000","IDX","Index","0","Units",,,2.5793650150299,,
"FRA","France","EPR_V1","Version 1 (1985-2019)","2001","2001","IDX","Index","0","Units",,,2.5793650150299,,
"FRA","France","EPR_V1","Version 1 (1985-2019)","2002","2002","IDX","Index","0","Units",,,2.5793650150299,,
"FRA","France","EPR_V1","Version 1 (1985-2019)","2003","2003","IDX","Index","0","Units",,,2.70634913444519,,
"FRA","France","EPR_V1","Version 1 (1985-2019)","2004","2004","IDX","Index","0","Units",,,2.70634913444519,,
"FRA","France","EPR_V1","Version 1 (1985-2019)","2005","2005","IDX","Index","0","Units",,,2.70634913444519,,
"FRA","France","EPR_V1","Version 1 (1985-2019)","2006","2006","IDX","Index","0","Units",,,2.70634913444519,,
"FRA","France","EPR_V1","Version 1 (1985-2019)","2007","2007","IDX","Index","0","Units",,,2.70634913444519,,
"FRA","France","EPR_V1","Version 1 (1985-2019)","2008","2008","IDX","Index","0","Units",,,2.5793650150299,,
"FRA","France","EPR_V1","Version 1 (1985-2019)","2009","2009","IDX","Index","0","Units",,,2.49603176116943,,
"FRA","France","EPR_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,2.49603176116943,,
"FRA","France","EPR_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,2.49603176116943,,
"FRA","France","EPR_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,2.49603176116943,,
"FRA","France","EPR_V1","Version 1 (1985-2019)","2013","2013","IDX","Index","0","Units",,,2.49603176116943,,
"FRA","France","EPR_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,2.49603176116943,,
"FRA","France","EPR_V1","Version 1 (1985-2019)","2015","2015","IDX","Index","0","Units",,,2.49603176116943,,
"FRA","France","EPR_V1","Version 1 (1985-2019)","2016","2016","IDX","Index","0","Units",,,2.49603176116943,,
"FRA","France","EPR_V1","Version 1 (1985-2019)","2017","2017","IDX","Index","0","Units",,,2.49603176116943,,
"FRA","France","EPR_V1","Version 1 (1985-2019)","2018","2018","IDX","Index","0","Units",,,2.55952382087707,,
"FRA","France","EPR_V1","Version 1 (1985-2019)","2019","2019","IDX","Index","0","Units",,,2.55952382087707,,
"DEU","Germany","EPR_V1","Version 1 (1985-2019)","1985","1985","IDX","Index","0","Units",,,2.5,,
"DEU","Germany","EPR_V1","Version 1 (1985-2019)","1986","1986","IDX","Index","0","Units",,,2.5,,
"DEU","Germany","EPR_V1","Version 1 (1985-2019)","1987","1987","IDX","Index","0","Units",,,2.5,,
"DEU","Germany","EPR_V1","Version 1 (1985-2019)","1988","1988","IDX","Index","0","Units",,,2.5,,
"DEU","Germany","EPR_V1","Version 1 (1985-2019)","1989","1989","IDX","Index","0","Units",,,2.5,,
"DEU","Germany","EPR_V1","Version 1 (1985-2019)","1990","1990","IDX","Index","0","Units",,,2.5,,
"DEU","Germany","EPR_V1","Version 1 (1985-2019)","1991","1991","IDX","Index","0","Units",,,2.5,,
"DEU","Germany","EPR_V1","Version 1 (1985-2019)","1992","1992","IDX","Index","0","Units",,,2.5,,
"DEU","Germany","EPR_V1","Version 1 (1985-2019)","1993","1993","IDX","Index","0","Units",,,2.5,,
"DEU","Germany","EPR_V1","Version 1 (1985-2019)","1994","1994","IDX","Index","0","Units",,,2.59523820877075,,
"DEU","Germany","EPR_V1","Version 1 (1985-2019)","1995","1995","IDX","Index","0","Units",,,2.59523820877075,,
"DEU","Germany","EPR_V1","Version 1 (1985-2019)","1996","1996","IDX","Index","0","Units",,,2.59523820877075,,
"DEU","Germany","EPR_V1","Version 1 (1985-2019)","1997","1997","IDX","Index","0","Units",,,2.59523820877075,,
"DEU","Germany","EPR_V1","Version 1 (1985-2019)","1998","1998","IDX","Index","0","Units",,,2.59523820877075,,
"DEU","Germany","EPR_V1","Version 1 (1985-2019)","1999","1999","IDX","Index","0","Units",,,2.59523820877075,,
"DEU","Germany","EPR_V1","Version 1 (1985-2019)","2000","2000","IDX","Index","0","Units",,,2.59523820877075,,
"DEU","Germany","EPR_V1","Version 1 (1985-2019)","2001","2001","IDX","Index","0","Units",,,2.59523820877075,,
"DEU","Germany","EPR_V1","Version 1 (1985-2019)","2002","2002","IDX","Index","0","Units",,,2.59523820877075,,
"DEU","Germany","EPR_V1","Version 1 (1985-2019)","2003","2003","IDX","Index","0","Units",,,2.59523820877075,,
"DEU","Germany","EPR_V1","Version 1 (1985-2019)","2004","2004","IDX","Index","0","Units",,,2.59523820877075,,
"DEU","Germany","EPR_V1","Version 1 (1985-2019)","2005","2005","IDX","Index","0","Units",,,2.59523820877075,,
"DEU","Germany","EPR_V1","Version 1 (1985-2019)","2006","2006","IDX","Index","0","Units",,,2.59523820877075,,
"DEU","Germany","EPR_V1","Version 1 (1985-2019)","2007","2007","IDX","Index","0","Units",,,2.59523820877075,,
"DEU","Germany","EPR_V1","Version 1 (1985-2019)","2008","2008","IDX","Index","0","Units",,,2.59523820877075,,
"DEU","Germany","EPR_V1","Version 1 (1985-2019)","2009","2009","IDX","Index","0","Units",,,2.59523820877075,,
"DEU","Germany","EPR_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,2.59523820877075,,
"DEU","Germany","EPR_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,2.59523820877075,,
"DEU","Germany","EPR_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,2.59523820877075,,
"DEU","Germany","EPR_V1","Version 1 (1985-2019)","2013","2013","IDX","Index","0","Units",,,2.59523820877075,,
"DEU","Germany","EPR_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,2.59523820877075,,
"DEU","Germany","EPR_V1","Version 1 (1985-2019)","2015","2015","IDX","Index","0","Units",,,2.59523820877075,,
"DEU","Germany","EPR_V1","Version 1 (1985-2019)","2016","2016","IDX","Index","0","Units",,,2.59523820877075,,
"DEU","Germany","EPR_V1","Version 1 (1985-2019)","2017","2017","IDX","Index","0","Units",,,2.59523820877075,,
"DEU","Germany","EPR_V1","Version 1 (1985-2019)","2018","2018","IDX","Index","0","Units",,,2.59523820877075,,
"DEU","Germany","EPR_V1","Version 1 (1985-2019)","2019","2019","IDX","Index","0","Units",,,2.59523820877075,,
"GRC","Greece","EPR_V1","Version 1 (1985-2019)","1985","1985","IDX","Index","0","Units",,,3.18253970146179,,
"GRC","Greece","EPR_V1","Version 1 (1985-2019)","1986","1986","IDX","Index","0","Units",,,3.18253970146179,,
"GRC","Greece","EPR_V1","Version 1 (1985-2019)","1987","1987","IDX","Index","0","Units",,,3.18253970146179,,
"GRC","Greece","EPR_V1","Version 1 (1985-2019)","1988","1988","IDX","Index","0","Units",,,3.18253970146179,,
"GRC","Greece","EPR_V1","Version 1 (1985-2019)","1989","1989","IDX","Index","0","Units",,,3.18253970146179,,
"GRC","Greece","EPR_V1","Version 1 (1985-2019)","1990","1990","IDX","Index","0","Units",,,3.13492059707641,,
"GRC","Greece","EPR_V1","Version 1 (1985-2019)","1991","1991","IDX","Index","0","Units",,,3.13492059707641,,
"GRC","Greece","EPR_V1","Version 1 (1985-2019)","1992","1992","IDX","Index","0","Units",,,3.13492059707641,,
"GRC","Greece","EPR_V1","Version 1 (1985-2019)","1993","1993","IDX","Index","0","Units",,,3.13492059707641,,
"GRC","Greece","EPR_V1","Version 1 (1985-2019)","1994","1994","IDX","Index","0","Units",,,3.13492059707641,,
"GRC","Greece","EPR_V1","Version 1 (1985-2019)","1995","1995","IDX","Index","0","Units",,,3.13492059707641,,
"GRC","Greece","EPR_V1","Version 1 (1985-2019)","1996","1996","IDX","Index","0","Units",,,3.13492059707641,,
"GRC","Greece","EPR_V1","Version 1 (1985-2019)","1997","1997","IDX","Index","0","Units",,,3.13492059707641,,
"GRC","Greece","EPR_V1","Version 1 (1985-2019)","1998","1998","IDX","Index","0","Units",,,3.13492059707641,,
"GRC","Greece","EPR_V1","Version 1 (1985-2019)","1999","1999","IDX","Index","0","Units",,,3.13492059707641,,
"GRC","Greece","EPR_V1","Version 1 (1985-2019)","2000","2000","IDX","Index","0","Units",,,3.13492059707641,,
"GRC","Greece","EPR_V1","Version 1 (1985-2019)","2001","2001","IDX","Index","0","Units",,,3.13492059707641,,
"GRC","Greece","EPR_V1","Version 1 (1985-2019)","2002","2002","IDX","Index","0","Units",,,3.13492059707641,,
"GRC","Greece","EPR_V1","Version 1 (1985-2019)","2003","2003","IDX","Index","0","Units",,,3.13492059707641,,
"GRC","Greece","EPR_V1","Version 1 (1985-2019)","2004","2004","IDX","Index","0","Units",,,3.13492059707641,,
"GRC","Greece","EPR_V1","Version 1 (1985-2019)","2005","2005","IDX","Index","0","Units",,,3.13492059707641,,
"GRC","Greece","EPR_V1","Version 1 (1985-2019)","2006","2006","IDX","Index","0","Units",,,3.13492059707641,,
"GRC","Greece","EPR_V1","Version 1 (1985-2019)","2007","2007","IDX","Index","0","Units",,,3.13492059707641,,
"GRC","Greece","EPR_V1","Version 1 (1985-2019)","2008","2008","IDX","Index","0","Units",,,3.13492059707641,,
"GRC","Greece","EPR_V1","Version 1 (1985-2019)","2009","2009","IDX","Index","0","Units",,,3.13492059707641,,
"GRC","Greece","EPR_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,3.13492059707641,,
"GRC","Greece","EPR_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,2.5,,
"GRC","Greece","EPR_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,2.5,,
"GRC","Greece","EPR_V1","Version 1 (1985-2019)","2013","2013","IDX","Index","0","Units",,,2.45238089561462,,
"GRC","Greece","EPR_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,2.45238089561462,,
"GRC","Greece","EPR_V1","Version 1 (1985-2019)","2015","2015","IDX","Index","0","Units",,,2.45238089561462,,
"GRC","Greece","EPR_V1","Version 1 (1985-2019)","2016","2016","IDX","Index","0","Units",,,2.45238089561462,,
"GRC","Greece","EPR_V1","Version 1 (1985-2019)","2017","2017","IDX","Index","0","Units",,,2.45238089561462,,
"GRC","Greece","EPR_V1","Version 1 (1985-2019)","2018","2018","IDX","Index","0","Units",,,2.45238089561462,,
"GRC","Greece","EPR_V1","Version 1 (1985-2019)","2019","2019","IDX","Index","0","Units",,,2.45238089561462,,
"HUN","Hungary","EPR_V1","Version 1 (1985-2019)","1990","1990","IDX","Index","0","Units",,,2.00396823883056,,
"HUN","Hungary","EPR_V1","Version 1 (1985-2019)","1991","1991","IDX","Index","0","Units",,,2.00396823883056,,
"HUN","Hungary","EPR_V1","Version 1 (1985-2019)","1992","1992","IDX","Index","0","Units",,,2.00396823883056,,
"HUN","Hungary","EPR_V1","Version 1 (1985-2019)","1993","1993","IDX","Index","0","Units",,,2.00396823883056,,
"HUN","Hungary","EPR_V1","Version 1 (1985-2019)","1994","1994","IDX","Index","0","Units",,,2.00396823883056,,
"HUN","Hungary","EPR_V1","Version 1 (1985-2019)","1995","1995","IDX","Index","0","Units",,,2.00396823883056,,
"HUN","Hungary","EPR_V1","Version 1 (1985-2019)","1996","1996","IDX","Index","0","Units",,,2.00396823883056,,
"HUN","Hungary","EPR_V1","Version 1 (1985-2019)","1997","1997","IDX","Index","0","Units",,,2.00396823883056,,
"HUN","Hungary","EPR_V1","Version 1 (1985-2019)","1998","1998","IDX","Index","0","Units",,,2.00396823883056,,
"HUN","Hungary","EPR_V1","Version 1 (1985-2019)","1999","1999","IDX","Index","0","Units",,,2.00396823883056,,
"HUN","Hungary","EPR_V1","Version 1 (1985-2019)","2000","2000","IDX","Index","0","Units",,,2.00396823883056,,
"HUN","Hungary","EPR_V1","Version 1 (1985-2019)","2001","2001","IDX","Index","0","Units",,,2.00396823883056,,
"HUN","Hungary","EPR_V1","Version 1 (1985-2019)","2002","2002","IDX","Index","0","Units",,,2.00396823883056,,
"HUN","Hungary","EPR_V1","Version 1 (1985-2019)","2003","2003","IDX","Index","0","Units",,,2.00396823883056,,
"HUN","Hungary","EPR_V1","Version 1 (1985-2019)","2004","2004","IDX","Index","0","Units",,,2.00396823883056,,
"HUN","Hungary","EPR_V1","Version 1 (1985-2019)","2005","2005","IDX","Index","0","Units",,,2.00396823883056,,
"HUN","Hungary","EPR_V1","Version 1 (1985-2019)","2006","2006","IDX","Index","0","Units",,,2.00396823883056,,
"HUN","Hungary","EPR_V1","Version 1 (1985-2019)","2007","2007","IDX","Index","0","Units",,,2.00396823883056,,
"HUN","Hungary","EPR_V1","Version 1 (1985-2019)","2008","2008","IDX","Index","0","Units",,,2.00396823883056,,
"HUN","Hungary","EPR_V1","Version 1 (1985-2019)","2009","2009","IDX","Index","0","Units",,,2.00396823883056,,
"HUN","Hungary","EPR_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,2.00396823883056,,
"HUN","Hungary","EPR_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,2.00396823883056,,
"HUN","Hungary","EPR_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,2.00396823883056,,
"HUN","Hungary","EPR_V1","Version 1 (1985-2019)","2013","2013","IDX","Index","0","Units",,,1.58730161190032,,
"HUN","Hungary","EPR_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,1.58730161190032,,
"HUN","Hungary","EPR_V1","Version 1 (1985-2019)","2015","2015","IDX","Index","0","Units",,,1.58730161190032,,
"HUN","Hungary","EPR_V1","Version 1 (1985-2019)","2016","2016","IDX","Index","0","Units",,,1.58730161190032,,
"HUN","Hungary","EPR_V1","Version 1 (1985-2019)","2017","2017","IDX","Index","0","Units",,,1.58730161190032,,
"HUN","Hungary","EPR_V1","Version 1 (1985-2019)","2018","2018","IDX","Index","0","Units",,,1.58730161190032,,
"HUN","Hungary","EPR_V1","Version 1 (1985-2019)","2019","2019","IDX","Index","0","Units",,,1.58730161190032,,
"ISL","Iceland","EPR_V1","Version 1 (1985-2019)","2008","2008","IDX","Index","0","Units",,,1.3968254327774,,
"ISL","Iceland","EPR_V1","Version 1 (1985-2019)","2009","2009","IDX","Index","0","Units",,,1.56349205970764,,
"ISL","Iceland","EPR_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,1.56349205970764,,
"ISL","Iceland","EPR_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,1.56349205970764,,
"ISL","Iceland","EPR_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,1.56349205970764,,
"ISL","Iceland","EPR_V1","Version 1 (1985-2019)","2013","2013","IDX","Index","0","Units",,,1.56349205970764,,
"ISL","Iceland","EPR_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,1.56349205970764,,
"ISL","Iceland","EPR_V1","Version 1 (1985-2019)","2015","2015","IDX","Index","0","Units",,,1.56349205970764,,
"ISL","Iceland","EPR_V1","Version 1 (1985-2019)","2016","2016","IDX","Index","0","Units",,,1.56349205970764,,
"ISL","Iceland","EPR_V1","Version 1 (1985-2019)","2017","2017","IDX","Index","0","Units",,,1.56349205970764,,
"ISL","Iceland","EPR_V1","Version 1 (1985-2019)","2018","2018","IDX","Index","0","Units",,,1.56349205970764,,
"ISL","Iceland","EPR_V1","Version 1 (1985-2019)","2019","2019","IDX","Index","0","Units",,,1.56349205970764,,
"IRL","Ireland","EPR_V1","Version 1 (1985-2019)","1985","1985","IDX","Index","0","Units",,,1.26984131336212,,
"IRL","Ireland","EPR_V1","Version 1 (1985-2019)","1986","1986","IDX","Index","0","Units",,,1.26984131336212,,
"IRL","Ireland","EPR_V1","Version 1 (1985-2019)","1987","1987","IDX","Index","0","Units",,,1.26984131336212,,
"IRL","Ireland","EPR_V1","Version 1 (1985-2019)","1988","1988","IDX","Index","0","Units",,,1.26984131336212,,
"IRL","Ireland","EPR_V1","Version 1 (1985-2019)","1989","1989","IDX","Index","0","Units",,,1.26984131336212,,
"IRL","Ireland","EPR_V1","Version 1 (1985-2019)","1990","1990","IDX","Index","0","Units",,,1.26984131336212,,
"IRL","Ireland","EPR_V1","Version 1 (1985-2019)","1991","1991","IDX","Index","0","Units",,,1.26984131336212,,
"IRL","Ireland","EPR_V1","Version 1 (1985-2019)","1992","1992","IDX","Index","0","Units",,,1.26984131336212,,
"IRL","Ireland","EPR_V1","Version 1 (1985-2019)","1993","1993","IDX","Index","0","Units",,,1.26984131336212,,
"IRL","Ireland","EPR_V1","Version 1 (1985-2019)","1994","1994","IDX","Index","0","Units",,,1.26984131336212,,
"IRL","Ireland","EPR_V1","Version 1 (1985-2019)","1995","1995","IDX","Index","0","Units",,,1.26984131336212,,
"IRL","Ireland","EPR_V1","Version 1 (1985-2019)","1996","1996","IDX","Index","0","Units",,,1.26984131336212,,
"IRL","Ireland","EPR_V1","Version 1 (1985-2019)","1997","1997","IDX","Index","0","Units",,,1.26984131336212,,
"IRL","Ireland","EPR_V1","Version 1 (1985-2019)","1998","1998","IDX","Index","0","Units",,,1.26984131336212,,
"IRL","Ireland","EPR_V1","Version 1 (1985-2019)","1999","1999","IDX","Index","0","Units",,,1.26984131336212,,
"IRL","Ireland","EPR_V1","Version 1 (1985-2019)","2000","2000","IDX","Index","0","Units",,,1.26984131336212,,
"IRL","Ireland","EPR_V1","Version 1 (1985-2019)","2001","2001","IDX","Index","0","Units",,,1.26984131336212,,
"IRL","Ireland","EPR_V1","Version 1 (1985-2019)","2002","2002","IDX","Index","0","Units",,,1.26984131336212,,
"IRL","Ireland","EPR_V1","Version 1 (1985-2019)","2003","2003","IDX","Index","0","Units",,,1.26984131336212,,
"IRL","Ireland","EPR_V1","Version 1 (1985-2019)","2004","2004","IDX","Index","0","Units",,,1.26984131336212,,
"IRL","Ireland","EPR_V1","Version 1 (1985-2019)","2005","2005","IDX","Index","0","Units",,,1.26984131336212,,
"IRL","Ireland","EPR_V1","Version 1 (1985-2019)","2006","2006","IDX","Index","0","Units",,,1.10317456722259,,
"IRL","Ireland","EPR_V1","Version 1 (1985-2019)","2007","2007","IDX","Index","0","Units",,,1.10317456722259,,
"IRL","Ireland","EPR_V1","Version 1 (1985-2019)","2008","2008","IDX","Index","0","Units",,,1.10317456722259,,
